"GeoAreaName" "TimePeriod" "Goal.x" "Target.x" "Indicator.x" "SeriesCode.x" "SeriesDescription.x" "GeoAreaCode.x" "Value.x" "Time_Detail.x" "TimeCoverage.x" "UpperBound.x" "LowerBound.x" "BasePeriod.x" "Source.x" "GeoInfoUrl.x" "FootNote.x" "Age.x" "Nature.x" "Reporting Type.x" "Sex.x" "Units.x" "Maternal" "Goal.y" "Target.y" "Indicator.y" "SeriesCode.y" "SeriesDescription.y" "GeoAreaCode.y" "Value.y" "Time_Detail.y" "TimeCoverage.y" "UpperBound.y" "LowerBound.y" "BasePeriod.y" "Source.y" "GeoInfoUrl.y" "FootNote.y" "Age.y" "Nature.y" "Reporting Type.y" "Sex.y" "Units.y" "Poverty" "Age"
"37" "Bangladesh" 2000 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 50 "434" "2000" NA "553" "336" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2031" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 434 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "30.4" "2000" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "M" "G" "BOTHSEX" "PERCENT" 30.4 25
"38" "Bangladesh" 2000 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 50 "12.1" "1999-2000" NA NA NA NA "National Institute of Population Research and Training (NIPORT), Mitra and Associates (MA), ORC Macro (ORCM). Bangladesh Demographic and Health Survey 1999-2000. Dhaka, Bangladesh and Calverton, Maryland [USA]: National Institute of Population Research and Training, Mitra and Associates, ORC Macro; 2001." NA "Definition includes other cadres that is not in alignment with the standard definition" NA "C" "G" NA "PERCENT" 12.1 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "30.6" "2000" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "M" "G" "BOTHSEX" "PERCENT" 30.6 15
"39" "Bangladesh" 2000 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 50 "12.1" "1999-2000" NA NA NA NA "National Institute of Population Research and Training (NIPORT), Mitra and Associates (MA), ORC Macro (ORCM). Bangladesh Demographic and Health Survey 1999-2000. Dhaka, Bangladesh and Calverton, Maryland [USA]: National Institute of Population Research and Training, Mitra and Associates, ORC Macro; 2001." NA "Definition includes other cadres that is not in alignment with the standard definition" NA "C" "G" NA "PERCENT" 12.1 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "30.5" "2000" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "M" "G" "BOTHSEX" "PERCENT" 30.5 15
"40" "Bangladesh" 2000 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 50 "12.1" "1999-2000" NA NA NA NA "National Institute of Population Research and Training (NIPORT), Mitra and Associates (MA), ORC Macro (ORCM). Bangladesh Demographic and Health Survey 1999-2000. Dhaka, Bangladesh and Calverton, Maryland [USA]: National Institute of Population Research and Training, Mitra and Associates, ORC Macro; 2001." NA "Definition includes other cadres that is not in alignment with the standard definition" NA "C" "G" NA "PERCENT" 12.1 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "30.4" "2000" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "M" "G" "BOTHSEX" "PERCENT" 30.4 25
"41" "Bangladesh" 2005 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 50 "343" "2005" NA "433" "272" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2956" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 343 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "22.7" "2005" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "M" "G" "BOTHSEX" "PERCENT" 22.7 15
"42" "Bangladesh" 2005 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 50 "343" "2005" NA "433" "272" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2956" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 343 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "22.2" "2005" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "M" "G" "BOTHSEX" "PERCENT" 22.2 15
"43" "Bangladesh" 2005 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 50 "343" "2005" NA "433" "272" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2956" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 343 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "22.0" "2005" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "M" "G" "BOTHSEX" "PERCENT" 22 25
"44" "Bangladesh" 2010 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 50 "258" "2010" NA "328" "206" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 3881" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 258 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "17.7" "2010" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "M" "G" "BOTHSEX" "PERCENT" 17.7 15
"45" "Bangladesh" 2010 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 50 "258" "2010" NA "328" "206" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 3881" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 258 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "16.7" "2010" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "M" "G" "BOTHSEX" "PERCENT" 16.7 15
"46" "Bangladesh" 2010 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 50 "258" "2010" NA "328" "206" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 3881" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 258 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "16.4" "2010" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "M" "G" "BOTHSEX" "PERCENT" 16.4 25
"47" "Bangladesh" 2010 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 50 "26.5" "2010-2010" NA NA NA NA "Bangladesh Maternal Mortality and Health Care Survey 2010. Dhaka: National Institute of Population Research and Training (NIPORT), MEASURE Evaluation, icddr,b.; 2012." NA "Definition includes other cadres that is not in alignment with the standard definition" NA "C" "G" NA "PERCENT" 26.5 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "17.7" "2010" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "M" "G" "BOTHSEX" "PERCENT" 17.7 15
"48" "Bangladesh" 2010 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 50 "26.5" "2010-2010" NA NA NA NA "Bangladesh Maternal Mortality and Health Care Survey 2010. Dhaka: National Institute of Population Research and Training (NIPORT), MEASURE Evaluation, icddr,b.; 2012." NA "Definition includes other cadres that is not in alignment with the standard definition" NA "C" "G" NA "PERCENT" 26.5 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "16.7" "2010" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "M" "G" "BOTHSEX" "PERCENT" 16.7 15
"49" "Bangladesh" 2010 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 50 "26.5" "2010-2010" NA NA NA NA "Bangladesh Maternal Mortality and Health Care Survey 2010. Dhaka: National Institute of Population Research and Training (NIPORT), MEASURE Evaluation, icddr,b.; 2012." NA "Definition includes other cadres that is not in alignment with the standard definition" NA "C" "G" NA "PERCENT" 26.5 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "16.4" "2010" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "M" "G" "BOTHSEX" "PERCENT" 16.4 25
"50" "Bangladesh" 2016 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 50 "49.8" "2016-2016" NA NA NA NA "Bangladesh Maternal Mortality and Health Care Survey 2016: Final Report. Dhaka and Chapel Hill: National Institute of Population Research and Training (NIPORT), International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b), MEASURE Evaluation; 2019." NA "Definition includes other cadres that is not in alignment with the standard definition" NA "C" "G" NA "PERCENT" 49.8 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "12.4" "2016" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "M" "G" "BOTHSEX" "PERCENT" 12.4 15
"51" "Bangladesh" 2016 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 50 "49.8" "2016-2016" NA NA NA NA "Bangladesh Maternal Mortality and Health Care Survey 2016: Final Report. Dhaka and Chapel Hill: National Institute of Population Research and Training (NIPORT), International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b), MEASURE Evaluation; 2019." NA "Definition includes other cadres that is not in alignment with the standard definition" NA "C" "G" NA "PERCENT" 49.8 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "12.1" "2016" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "M" "G" "BOTHSEX" "PERCENT" 12.1 25
"52" "Bangladesh" 2016 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 50 "49.8" "2016-2016" NA NA NA NA "Bangladesh Maternal Mortality and Health Care Survey 2016: Final Report. Dhaka and Chapel Hill: National Institute of Population Research and Training (NIPORT), International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b), MEASURE Evaluation; 2019." NA "Definition includes other cadres that is not in alignment with the standard definition" NA "C" "G" NA "PERCENT" 49.8 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "13.9" "2016" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "M" "G" "BOTHSEX" "PERCENT" 13.9 15
"53" "Bangladesh" 2016 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 50 "186" "2016" NA "248" "143" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 4991" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 186 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "12.4" "2016" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "M" "G" "BOTHSEX" "PERCENT" 12.4 15
"54" "Bangladesh" 2016 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 50 "186" "2016" NA "248" "143" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 4991" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 186 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "12.1" "2016" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "M" "G" "BOTHSEX" "PERCENT" 12.1 25
"55" "Bangladesh" 2016 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 50 "186" "2016" NA "248" "143" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 4991" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 186 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 50 "13.9" "2016" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "M" "G" "BOTHSEX" "PERCENT" 13.9 15
"56" "Belarus" 2000 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 112 "99.9" "2000-2000" NA NA NA NA "Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012)." NA "No / unclear definition of the cadres included" NA "C" "G" NA "PERCENT" 99.9 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 112 "6.1" "2000" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "M" "G" "BOTHSEX" "PERCENT" 6.1 15
"57" "Belarus" 2000 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 112 "22" "2000" NA "27" "17" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2033" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 22 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 112 "6.1" "2000" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "M" "G" "BOTHSEX" "PERCENT" 6.1 15
"58" "Benin" 2003 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 204 "510" "2003" NA "628" "418" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2591" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 510 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 204 "47.5" "2003" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "E" "G" "BOTHSEX" "PERCENT" 47.5 15
"59" "Benin" 2003 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 204 "510" "2003" NA "628" "418" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2591" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 510 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 204 "44.9" "2003" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "E" "G" "BOTHSEX" "PERCENT" 44.9 15
"60" "Benin" 2003 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 204 "510" "2003" NA "628" "418" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2591" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 510 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 204 "43.9" "2003" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "E" "G" "BOTHSEX" "PERCENT" 43.9 25
"61" "Benin" 2011 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 204 "458" "2011" NA "596" "358" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 4071" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 458 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 204 "51.6" "2011" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "E" "G" "BOTHSEX" "PERCENT" 51.6 15
"62" "Benin" 2011 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 204 "458" "2011" NA "596" "358" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 4071" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 458 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 204 "46.9" "2011" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "E" "G" "BOTHSEX" "PERCENT" 46.9 15
"63" "Benin" 2011 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 204 "458" "2011" NA "596" "358" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 4071" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 458 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 204 "45.6" "2011" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "E" "G" "BOTHSEX" "PERCENT" 45.6 25
"64" "Benin" 2015 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 204 "421" "2015" NA "584" "316" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 4811" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 421 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 204 "49.1" "2015" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "M" "G" "BOTHSEX" "PERCENT" 49.1 15
"65" "Benin" 2015 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 204 "421" "2015" NA "584" "316" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 4811" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 421 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 204 "44.3" "2015" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "M" "G" "BOTHSEX" "PERCENT" 44.3 15
"66" "Benin" 2015 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 204 "421" "2015" NA "584" "316" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 4811" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 421 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 204 "43.1" "2015" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "M" "G" "BOTHSEX" "PERCENT" 43.1 25
"67" "Bhutan" 2003 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 64 "348" "2003" NA "428" "285" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2592" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 348 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 64 "17.8" "2003" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "E" "G" "BOTHSEX" "PERCENT" 17.8 15
"68" "Bhutan" 2003 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 64 "348" "2003" NA "428" "285" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2592" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 348 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 64 "16.4" "2003" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "E" "G" "BOTHSEX" "PERCENT" 16.4 25
"69" "Bhutan" 2003 3 "3.1" "3.1.1" "SH_STA_MMR" "Maternal mortality ratio" 64 "348" "2003" NA "428" "285" NA "Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2592" NA NA NA "NA" "G" NA "PER_100000_LIVE_BIRTHS" 348 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 64 "22.2" "2003" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "E" "G" "BOTHSEX" "PERCENT" 22.2 15
"70" "Bhutan" 2003 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 64 "56.1" "2003-2003" NA NA NA NA "Bhutan Living Standard Survey (BLSS) 2003. Thimphu: National Statistics Bureau, Bhutan; 2004." NA "Institutional Birth (IB) and delivery with a skilled personnel at home" NA "C" "G" NA "PERCENT" 56.1 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 64 "17.8" "2003" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15+" "E" "G" "BOTHSEX" "PERCENT" 17.8 15
"71" "Bhutan" 2003 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 64 "56.1" "2003-2003" NA NA NA NA "Bhutan Living Standard Survey (BLSS) 2003. Thimphu: National Statistics Bureau, Bhutan; 2004." NA "Institutional Birth (IB) and delivery with a skilled personnel at home" NA "C" "G" NA "PERCENT" 56.1 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 64 "16.4" "2003" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "25+" "E" "G" "BOTHSEX" "PERCENT" 16.4 25
"72" "Bhutan" 2003 3 "3.1" "3.1.2" "SH_STA_BRTC" "Proportion of births attended by skilled health personnel (%)" 64 "56.1" "2003-2003" NA NA NA NA "Bhutan Living Standard Survey (BLSS) 2003. Thimphu: National Statistics Bureau, Bhutan; 2004." NA "Institutional Birth (IB) and delivery with a skilled personnel at home" NA "C" "G" NA "PERCENT" 56.1 1 "1.1" "1.1.1" "SI_POV_EMP1" "Employed population below international poverty line, by sex and age (%)" 64 "22.2" "2003" NA NA NA NA "ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly." NA NA "15-24" "E" "G" "BOTHSEX" "PERCENT" 22.2 15
